,subID,task,Video,Track,Timestamp,Attribute,Value,Comment,HMD,offset,Timestamp_adjusted
623,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,294.64,skill:score,24:2,,varjo,True,293.56946396387315
624,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,295.32,skill:score,"31:2, 13:2, 24:2",,varjo,True,294.24946396387315
625,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,304.88,skill:score,"6:2, 32:2",,varjo,True,303.80946396387316
626,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,309.12,skill:score,"31:2, 13:2",,varjo,True,308.04946396387317
627,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,324.24,skill:score,"31:2, 13:2, 21:2",,varjo,True,323.16946396387317
628,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,326.48,skill:score,"31:2, 13:2, 16:2",,varjo,True,325.4094639638732
629,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,330.16,skill:score,"10:2, 29:2",,varjo,True,329.0894639638732
630,P5,sandwich,P5_sandwich_2_merged_varjo_2022-02-08_10-12-55-026.mp4,error frame,331.24,skill:score,30:2,,varjo,True,330.16946396387317
631,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,20.04,skill:score,1:2,,varjo,True,19.995889635231904
632,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,34.24,skill:score,1:2,,varjo,True,34.19588963523191
633,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,45.48,skill:score,1:2,,varjo,True,45.4358896352319
634,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,48.96,skill:score,"29:2, 10:2",,varjo,True,48.915889635231906
635,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,49.72,skill:score,3:2,,varjo,True,49.675889635231904
636,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,53.28,skill:score,"3:2, 1:2",,varjo,True,53.235889635231906
637,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,62.96,skill:score,3:2,,varjo,True,62.915889635231906
638,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,65.04,skill:score,3:2,,varjo,True,64.99588963523192
639,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,67.64,skill:score,"3:2, 1:2",,varjo,True,67.59588963523191
640,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,68.6,skill:score,6:2,,varjo,True,68.5558896352319
641,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,82.2,skill:score,8:2,,varjo,True,82.15588963523192
642,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,87.0,skill:score,6:2,,varjo,True,86.95588963523191
643,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,93.48,skill:score,8:2,,varjo,True,93.43588963523192
644,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,96.2,skill:score,3:2,,varjo,True,96.15588963523192
645,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,103.76,skill:score,24:2,,varjo,True,103.71588963523192
646,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,110.12,skill:score,24:2,,varjo,True,110.07588963523192
647,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,121.48,skill:score,23:2,,varjo,True,121.43588963523192
648,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,127.4,skill:score,"6:2, 7:2, 21:2",,varjo,True,127.35588963523192
649,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,139.88,skill:score,"24:2, 21:2",,varjo,True,139.8358896352319
650,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,144.52,skill:score,8:2,,varjo,True,144.4758896352319
651,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,148.6,skill:score,"7:2, 8,:2",,varjo,True,148.5558896352319
652,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,157.56,skill:score,32:2,,varjo,True,157.5158896352319
653,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,159.2,skill:score,6:2,,varjo,True,159.1558896352319
654,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,161.32,skill:score,"31:2, 6:2",,varjo,True,161.2758896352319
655,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,171.36,skill:score,"23:2,27:2",,varjo,True,171.3158896352319
656,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,172.6,skill:score,6:2,,varjo,True,172.5558896352319
657,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,176.2,skill:score,23:2,,varjo,True,176.1558896352319
658,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,176.96,skill:score,31:2,,varjo,True,176.9158896352319
659,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,178.44,skill:score,"31:2, 6:2",,varjo,True,178.3958896352319
660,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,184.84,skill:score,33:2,,varjo,True,184.7958896352319
661,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,190.16,skill:score,"3:2, 8:2",,varjo,True,190.1158896352319
662,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,200.32,skill:score,8:2,,varjo,True,200.2758896352319
663,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,204.28,skill:score,8:2,,varjo,True,204.2358896352319
664,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,242.6,skill:score,31:2,,varjo,True,242.5558896352319
665,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,258.76,skill:score,3:2,,varjo,True,258.7158896352319
666,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,267.92,skill:score,26:2,,varjo,True,267.87588963523194
667,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,281.32,skill:score,7:2,,varjo,True,281.2758896352319
668,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,287.08,skill:score,8:2,,varjo,True,287.0358896352319
669,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,305.04,skill:score,8:2,,varjo,True,304.99588963523195
670,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,313.2,skill:score,3:2,,varjo,True,313.1558896352319
671,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,316.76,skill:score,"7:2, 8:2",,varjo,True,316.7158896352319
672,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,333.12,skill:score,27:2,,varjo,True,333.07588963523193
673,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,423.16,skill:score,"1:2,16:2",,varjo,True,423.11588963523195
674,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,425.12,skill:score,23:2,,varjo,True,425.07588963523193
675,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,430.6,skill:score,"23:2, 1:2",,varjo,True,430.55588963523195
676,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,442.32,skill:score,29:2,,varjo,True,442.2758896352319
677,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,449.96,skill:score,29:2,,varjo,True,449.9158896352319
678,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,451.92,skill:score,1:2,,varjo,True,451.87588963523194
679,P14,sandwich,P14_sandwich_2_merged.mp4,error frame,461.2,skill:score,"3:2,31.2, 21:2",,varjo,True,461.1558896352319
680,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,12.36,skill:score,6:2,,varjo,True,14.188159905178374
681,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,15.56,skill:score,"27:2, 23:2, 32:2",,varjo,True,17.388159905178377
682,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,27.32,skill:score,27:2,,varjo,True,29.148159905178375
683,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,28.64,skill:score,32:2,,varjo,True,30.468159905178375
684,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,40.0,skill:score,13.3,,varjo,True,41.828159905178374
685,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,43.36,skill:score,24:2,,varjo,True,45.188159905178374
686,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,47.68,skill:score,24:2,,varjo,True,49.508159905178374
687,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,76.16,skill:score,32:2,,varjo,True,77.98815990517838
688,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,84.12,skill:score,8:2,,varjo,True,85.94815990517839
689,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,87.84,skill:score,3:2,,varjo,True,89.66815990517838
690,P9,cereal,P9_cereal_2_merged_varjo.mp4,error frame,100.68,skill:score,31:2,,varjo,True,102.50815990517839
691,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,11.36,skill:score,23:2,,varjo,True,11.352726316169612
692,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,12.12,skill:score,23:2,,varjo,True,12.112726316169613
693,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,13.16,skill:score,6:2,,varjo,True,13.152726316169613
694,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,15.08,skill:score,"6:2, 31:2, 13:2",,varjo,True,15.072726316169614
695,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,20.04,skill:score,23:2,,varjo,True,20.03272631616961
696,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,23.04,skill:score,33:2,,varjo,True,23.03272631616961
697,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,25.04,skill:score,27:2,,varjo,True,25.03272631616961
698,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,36.88,skill:score,29:2,,varjo,True,36.87272631616962
699,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,41.52,skill:score,"31:2, 7:2",,varjo,True,41.51272631616962
700,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,57.04,skill:score,"31:2, 21:2",,varjo,True,57.032726316169615
701,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,63.2,skill:score,3:2,,varjo,True,63.19272631616962
702,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,70.68,skill:score,3:2,,varjo,True,70.67272631616962
703,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,76.12,skill:score,"31:2, 32:2",,varjo,True,76.11272631616961
704,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,80.08,skill:score,2:1,,varjo,True,80.07272631616961
705,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,81.28,skill:score,23:2,,varjo,True,81.27272631616961
706,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,92.88,skill:score,"24:2, 12:2",,varjo,True,92.8727263161696
707,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,95.64,skill:score,33:2,,varjo,True,95.63272631616961
708,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,98.96,skill:score,6:2,,varjo,True,98.9527263161696
709,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,109.32,skill:score,29:2,,varjo,True,109.3127263161696
710,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,112.24,skill:score,"31:2, 29:2",,varjo,True,112.2327263161696
711,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,114.92,skill:score,7:2,,varjo,True,114.91272631616961
712,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,133.52,skill:score,"24:2, 8:2",,varjo,True,133.51272631616962
713,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,150.6,skill:score,32:2,,varjo,True,150.5927263161696
714,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,155.12,skill:score,23:2,,varjo,True,155.1127263161696
715,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,166.8,skill:score,23:2,,varjo,True,166.79272631616962
716,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,191.24,skill:score,"31:2, 29:2",,varjo,True,191.23272631616962
717,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,200.2,skill:score,"33:2, 32:2",,varjo,True,200.1927263161696
718,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,207.48,skill:score,7:2,,varjo,True,207.4727263161696
719,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,212.96,skill:score,8:2,,varjo,True,212.95272631616962
720,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,250.64,skill:score,8:2,,varjo,True,250.6327263161696
721,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,268.64,skill:score,8:2,,varjo,True,268.6327263161696
722,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,280.2,skill:score,"31:2, 6:2",,varjo,True,280.1927263161696
723,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,325.88,skill:score,24:2,,varjo,True,325.87272631616963
724,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,339.16,skill:score,7:2,,varjo,True,339.15272631616966
725,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,349.68,skill:score,26:2,,varjo,True,349.67272631616964
726,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,353.6,skill:score,16:2,,varjo,True,353.59272631616966
727,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,370.24,skill:score,29:2,,varjo,True,370.23272631616965
728,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,375.84,skill:score,3:2,,varjo,True,375.8327263161696
729,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,401.44,skill:score,3:2,,varjo,True,401.43272631616964
730,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,415.56,skill:score,"3:2, 23:2",,varjo,True,415.55272631616964
731,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,542.28,skill:score,"24:2, 12:2",,varjo,True,542.2727263161696
732,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,557.48,skill:score,"31:2, 13:2",,varjo,True,557.4727263161697
733,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,566.52,skill:score,"10:2, 29:2",,varjo,True,566.5127263161696
734,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,573.04,skill:score,31:2,,varjo,True,573.0327263161696
735,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,625.12,skill:score,"32:2, 13:2",,varjo,True,625.1127263161696
736,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,651.48,skill:score,24:2,,varjo,True,651.4727263161697
737,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,690.84,skill:score,"31:2, 13:2",,varjo,True,690.8327263161697
738,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,697.56,skill:score,6:2,,varjo,True,697.5527263161696
739,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,699.24,skill:score,24:2,,varjo,True,699.2327263161696
740,P21,sandwich,P21_sandwich_2_merged_varjo.mp4,error frame,716.64,skill:score,29:2,,varjo,True,716.6327263161696
741,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,13.8,skill:score,"6:2, 7:2, 31:2",,varjo,True,16.159023674316977
742,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,16.92,skill:score,"10:2, 13:2, 21:2",,varjo,True,19.279023674316978
743,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,23.0,skill:score,"31:2, 13:2",,varjo,True,25.359023674316976
744,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,24.24,skill:score,6:2,,varjo,True,26.599023674316975
745,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,26.16,skill:score,3:2,,varjo,True,28.519023674316976
746,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,27.68,skill:score,"31:2, 13:2",,varjo,True,30.039023674316976
747,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,56.36,skill:score,24:2,,varjo,True,58.71902367431698
748,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,57.2,skill:score,31:2,,varjo,True,59.55902367431698
749,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,66.08,skill:score,24:2,,varjo,True,68.43902367431697
750,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,71.72,skill:score,"31:2, 13:2",,varjo,True,74.07902367431697
751,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,78.64,skill:score,24:2,,varjo,True,80.99902367431697
752,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,103.76,skill:score,24:2,,varjo,True,106.11902367431698
753,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,109.52,skill:score,8:2,,varjo,True,111.87902367431697
754,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,116.08,skill:score,29:2,,varjo,True,118.43902367431697
755,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,144.68,skill:score,"29:2, 10:3",,varjo,True,147.03902367431698
756,P3,cereal,P3_cereal_2_merged_varjo.mp4,error frame,168.08,skill:score,"31:2, 13:2",,varjo,True,170.43902367431699
757,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,15.16,skill:score,24:2,,varjo,True,16.81979175799262
758,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,25.16,skill:score,24:2,,varjo,True,26.81979175799262
759,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,26.2,skill:score,1:2,,varjo,True,27.859791757992618
760,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,36.16,skill:score,1:2,,varjo,True,37.81979175799262
761,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,42.28,skill:score,3:2,,varjo,True,43.93979175799262
762,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,46.36,skill:score,"3:2,24:2",,varjo,True,48.01979175799262
763,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,54.12,skill:score,23:2,,varjo,True,55.77979175799261
764,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,56.76,skill:score,10:2,,varjo,True,58.41979175799261
765,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,60.28,skill:score,8:2,,varjo,True,61.93979175799262
766,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,66.64,skill:score,3:2,,varjo,True,68.29979175799262
767,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,89.6,skill:score,1:2,,varjo,True,91.25979175799262
768,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,94.2,skill:score,8:2,,varjo,True,95.85979175799262
769,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,105.88,skill:score,8:2,,varjo,True,107.53979175799262
770,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,113.72,skill:score,8:2,,varjo,True,115.37979175799262
771,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,115.32,skill:score,"23:2, 27:2",,varjo,True,116.97979175799261
772,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,140.88,skill:score,"6:2, 21:2",,varjo,True,142.53979175799262
773,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,147.72,skill:score,6:2,,varjo,True,149.37979175799262
774,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,154.24,skill:score,6:2,,varjo,True,155.89979175799263
775,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,164.72,skill:score,8:2,,varjo,True,166.37979175799262
776,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,172.32,skill:score,8:2,,varjo,True,173.97979175799261
777,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,176.88,skill:score,24:2,,varjo,True,178.53979175799262
778,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,187.04,skill:score,8:2,,varjo,True,188.6997917579926
779,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,194.24,skill:score,22:2,,varjo,True,195.89979175799263
780,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,199.92,skill:score,23:2,,varjo,True,201.5797917579926
781,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,222.04,skill:score,"1:2, 27:2",,varjo,True,223.6997917579926
782,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,228.72,skill:score,29:2,,varjo,True,230.37979175799262
783,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,235.2,skill:score,23:2,,varjo,True,236.8597917579926
784,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,240.04,skill:score,16:2,,varjo,True,241.6997917579926
785,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,247.4,skill:score,33:2,,varjo,True,249.05979175799263
786,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,254.92,skill:score,"7:2, 31:2",,varjo,True,256.5797917579926
787,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,265.88,skill:score,"31:2, 13:2",,varjo,True,267.5397917579926
788,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,270.68,skill:score,24:2,,varjo,True,272.3397917579926
789,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,272.72,skill:score,23:2,,varjo,True,274.3797917579926
790,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,281.68,skill:score,29:2,,varjo,True,283.3397917579926
791,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,291.04,skill:score,8:2,,varjo,True,292.6997917579926
792,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,329.0,skill:score,3:2,,varjo,True,330.6597917579926
793,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,331.52,skill:score,8:2,,varjo,True,333.1797917579926
794,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,335.64,skill:score,"32:2, 21:2",,varjo,True,337.2997917579926
795,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,343.56,skill:score,8:2,,varjo,True,345.2197917579926
796,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,349.08,skill:score,29:2,,varjo,True,350.7397917579926
797,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,392.4,skill:score,"32:2, 21: 2",,varjo,True,394.05979175799257
798,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,398.52,skill:score,"8:2, 20:3, 33:2",,varjo,True,400.1797917579926
799,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,405.48,skill:score,16:2,,varjo,True,407.1397917579926
800,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,442.4,skill:score,23:2,,varjo,True,444.05979175799257
801,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,447.0,skill:score,"8:2, 21:2",,varjo,True,448.6597917579926
802,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,455.56,skill:score,8:2,,varjo,True,457.2197917579926
803,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,465.64,skill:score,"31:2, 6:2",,varjo,True,467.2997917579926
804,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,469.64,skill:score,"24:2, 29:2",,varjo,True,471.2997917579926
805,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,508.84,skill:score,23:2,,varjo,True,510.49979175799257
806,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,523.84,skill:score,"8:2, 27:2",,varjo,True,525.4997917579926
807,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,525.44,skill:score,3:2,,varjo,True,527.0997917579926
808,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,528.64,skill:score,8:2,,varjo,True,530.2997917579926
809,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,541.04,skill:score,8:2,,varjo,True,542.6997917579926
810,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,546.48,skill:score,22:2,,varjo,True,548.1397917579926
811,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,553.36,skill:score,24:2,,varjo,True,555.0197917579926
812,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,562.2,skill:score,8:2,,varjo,True,563.8597917579926
813,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,588.84,skill:score,8:2,,varjo,True,590.4997917579926
814,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,605.32,skill:score,24:2,,varjo,True,606.9797917579926
815,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,654.84,skill:score,"29:2, 28:2",,varjo,True,656.4997917579926
816,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,665.32,skill:score,16:2,,varjo,True,666.9797917579926
817,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,667.84,skill:score,13:2,,varjo,True,669.4997917579926
818,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,674.4,skill:score,13:2,,varjo,True,676.0597917579926
819,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,745.24,skill:score,29:2,,varjo,True,746.8997917579926
820,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,777.72,skill:score,6:2,,varjo,True,779.3797917579926
821,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,781.8,skill:score,1:2,,varjo,True,783.4597917579925
822,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,796.4,skill:score,31:2,,varjo,True,798.0597917579926
823,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,806.96,skill:score,1:2,,varjo,True,808.6197917579926
824,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,809.88,skill:score,3:2,,varjo,True,811.5397917579926
825,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,871.4,skill:score,22:2,,varjo,True,873.0597917579926
826,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,876.8,skill:score,31:2,,varjo,True,878.4597917579925
827,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,884.12,skill:score,3:2,,varjo,True,885.7797917579926
828,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,890.16,skill:score,"31:2, 24:2",,varjo,True,891.8197917579926
829,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,893.72,skill:score,3:2,,varjo,True,895.3797917579926
830,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,902.72,skill:score,1:2,,varjo,True,904.3797917579926
831,P23,sandwich,P23_sandwich_2_merged.mp4,error frame,932.72,skill:score,29:2,,varjo,True,934.3797917579926
832,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,19.2,skill:score,1:2,,varjo,True,21.35768924676381
833,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,20.56,skill:score,6:2,,varjo,True,22.71768924676381
834,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,24.4,skill:score,31:2,,varjo,True,26.557689246763815
835,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,28.4,skill:score,"31:2, 13:2",,varjo,True,30.557689246763815
836,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,29.24,skill:score,"6:2, 13:2",,varjo,True,31.39768924676381
837,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,34.36,skill:score,"31:2, 13:2",,varjo,True,36.517689246763815
838,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,48.2,skill:score,3:2,,varjo,True,50.35768924676382
839,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,58.24,skill:score,"6:2, 8:2",,varjo,True,60.39768924676382
840,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,82.52,skill:score,23:2,,varjo,True,84.6776892467638
841,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,89.92,skill:score,3:2,,varjo,True,92.07768924676381
842,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,90.56,skill:score,26:2,,varjo,True,92.71768924676381
843,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,105.76,skill:score,13:2,,varjo,True,107.91768924676381
